stn_name,MOLEPOLOLE POLICE STN.
2005-02-16T00:00:00,No data
2005-02-17T00:00:00,No data
2005-02-18T00:00:00,10.89182472
2005-02-19T00:00:00,No data
2005-02-20T00:00:00,10.89182472
2005-02-21T00:00:00,No data
2005-02-22T00:00:00,4.378518581
2005-02-23T00:00:00,No data
2005-02-24T00:00:00,4.378518581
2005-02-25T00:00:00,No data
2005-02-26T00:00:00,No data
2005-02-27T00:00:00,No data
2005-02-28T00:00:00,No data
2005-03-01T00:00:00,No data
2005-03-02T00:00:00,No data
2005-03-03T00:00:00,No data
2005-03-04T00:00:00,No data
2005-03-05T00:00:00,No data
2005-03-06T00:00:00,No data
2005-03-07T00:00:00,No data
2005-03-08T00:00:00,No data
2005-03-09T00:00:00,No data
2005-03-10T00:00:00,No data
2005-03-11T00:00:00,No data
2005-03-12T00:00:00,No data
2005-03-13T00:00:00,20.59794617
2005-03-14T00:00:00,No data
2005-03-15T00:00:00,No data
2005-03-16T00:00:00,No data
2005-03-17T00:00:00,No data
2005-03-18T00:00:00,No data
2005-03-19T00:00:00,No data
2005-03-20T00:00:00,No data
2005-03-21T00:00:00,No data
2005-03-22T00:00:00,No data
2005-03-23T00:00:00,No data
2005-03-24T00:00:00,No data
2005-03-25T00:00:00,No data
2005-03-26T00:00:00,No data
2005-03-27T00:00:00,No data
2005-03-28T00:00:00,No data
2005-03-29T00:00:00,No data
2005-03-30T00:00:00,No data
2005-03-31T00:00:00,No data
2005-04-01T00:00:00,No data
2005-04-02T00:00:00,No data
2005-04-03T00:00:00,No data
2005-04-04T00:00:00,No data
2005-04-05T00:00:00,No data
2005-04-06T00:00:00,No data
2005-04-07T00:00:00,29.66673279
2005-04-08T00:00:00,No data
2005-04-09T00:00:00,No data
2005-04-10T00:00:00,No data
2005-04-11T00:00:00,No data
2005-04-12T00:00:00,No data
2005-04-13T00:00:00,No data
2005-04-14T00:00:00,No data
2005-04-15T00:00:00,No data
2005-04-16T00:00:00,No data
2005-04-17T00:00:00,No data
2005-04-18T00:00:00,No data
2005-04-19T00:00:00,No data
2005-04-20T00:00:00,No data
2005-04-21T00:00:00,No data
2005-04-22T00:00:00,21.25556374
2005-04-23T00:00:00,21.25556374
2005-04-24T00:00:00,No data
2005-04-25T00:00:00,No data
2005-04-26T00:00:00,No data
2005-04-27T00:00:00,No data
2005-04-28T00:00:00,No data
2005-04-29T00:00:00,No data
2005-04-30T00:00:00,No data
2005-05-01T00:00:00,No data
2005-05-02T00:00:00,No data
2005-05-03T00:00:00,No data
2005-05-04T00:00:00,No data
2005-05-05T00:00:00,No data
2005-05-06T00:00:00,No data
2005-05-07T00:00:00,No data
2005-05-08T00:00:00,No data
2005-05-09T00:00:00,No data
2005-05-10T00:00:00,No data
2005-05-11T00:00:00,No data
2005-05-12T00:00:00,No data
2005-05-13T00:00:00,No data
2005-05-14T00:00:00,No data
2005-05-15T00:00:00,No data
2005-05-16T00:00:00,No data
2005-05-17T00:00:00,No data
2005-05-18T00:00:00,No data
2005-05-19T00:00:00,No data
2005-05-20T00:00:00,No data
2005-05-21T00:00:00,No data
2005-05-22T00:00:00,No data
2005-05-23T00:00:00,No data
2005-05-24T00:00:00,No data
2005-05-25T00:00:00,No data
2005-05-26T00:00:00,No data
2005-05-27T00:00:00,No data
2005-05-28T00:00:00,No data
2005-05-29T00:00:00,No data
2005-05-30T00:00:00,No data
2005-05-31T00:00:00,No data
2005-06-01T00:00:00,No data
2005-06-02T00:00:00,No data
2005-06-03T00:00:00,No data
2005-06-04T00:00:00,No data
2005-06-05T00:00:00,No data
2005-06-06T00:00:00,No data
2005-06-07T00:00:00,No data
2005-06-08T00:00:00,No data
2005-06-09T00:00:00,No data
2005-06-10T00:00:00,No data
2005-06-11T00:00:00,No data
2005-06-12T00:00:00,No data
2005-06-13T00:00:00,No data
2005-06-14T00:00:00,No data
2005-06-15T00:00:00,No data
2005-06-16T00:00:00,No data
2005-06-17T00:00:00,No data
2005-06-18T00:00:00,No data
2005-06-19T00:00:00,No data
2005-06-20T00:00:00,No data
2005-06-21T00:00:00,No data
2005-06-22T00:00:00,No data
2005-06-23T00:00:00,No data
2005-06-24T00:00:00,No data
2005-06-25T00:00:00,No data
2005-06-26T00:00:00,No data
2005-06-27T00:00:00,No data
2005-06-28T00:00:00,No data
2005-06-29T00:00:00,No data
2005-06-30T00:00:00,No data
2005-07-01T00:00:00,No data
2005-07-02T00:00:00,No data
2005-07-03T00:00:00,No data
2005-07-04T00:00:00,No data
2005-07-05T00:00:00,No data
2005-07-06T00:00:00,No data
2005-07-07T00:00:00,No data
2005-07-08T00:00:00,No data
2005-07-09T00:00:00,No data
2005-07-10T00:00:00,No data
2005-07-11T00:00:00,No data
2005-07-12T00:00:00,No data
2005-07-13T00:00:00,No data
2005-07-14T00:00:00,No data
2005-07-15T00:00:00,No data
2005-07-16T00:00:00,No data
2005-07-17T00:00:00,No data
2005-07-18T00:00:00,No data
2005-07-19T00:00:00,No data
2005-07-20T00:00:00,No data
2005-07-21T00:00:00,No data
2005-07-22T00:00:00,No data
2005-07-23T00:00:00,No data
2005-07-24T00:00:00,No data
2005-07-25T00:00:00,No data
2005-07-26T00:00:00,No data
2005-07-27T00:00:00,No data
2005-07-28T00:00:00,No data
2005-07-29T00:00:00,No data
2005-07-30T00:00:00,No data
2005-07-31T00:00:00,No data
2005-08-01T00:00:00,No data
2005-08-02T00:00:00,No data
2005-08-03T00:00:00,No data
2005-08-04T00:00:00,No data
2005-08-05T00:00:00,No data
2005-08-06T00:00:00,No data
2005-08-07T00:00:00,No data
2005-08-08T00:00:00,No data
2005-08-09T00:00:00,No data
2005-08-10T00:00:00,No data
2005-08-11T00:00:00,No data
2005-08-12T00:00:00,No data
2005-08-13T00:00:00,No data
2005-08-14T00:00:00,No data
2005-08-15T00:00:00,No data
2005-08-16T00:00:00,No data
2005-08-17T00:00:00,No data
2005-08-18T00:00:00,No data
2005-08-19T00:00:00,No data
2005-08-20T00:00:00,No data
2005-08-21T00:00:00,No data
2005-08-22T00:00:00,No data
2005-08-23T00:00:00,No data
2005-08-24T00:00:00,No data
2005-08-25T00:00:00,No data
2005-08-26T00:00:00,No data
2005-08-27T00:00:00,No data
2005-08-28T00:00:00,No data
2005-08-29T00:00:00,No data
2005-08-30T00:00:00,No data
2005-08-31T00:00:00,No data
2005-09-01T00:00:00,No data
2005-09-02T00:00:00,No data
2005-09-03T00:00:00,No data
2005-09-04T00:00:00,No data
2005-09-05T00:00:00,No data
2005-09-06T00:00:00,No data
2005-09-07T00:00:00,No data
2005-09-08T00:00:00,No data
2005-09-09T00:00:00,2.859323263
2005-09-10T00:00:00,2.859323263
2005-09-11T00:00:00,No data
2005-09-12T00:00:00,No data
2005-09-13T00:00:00,No data
2005-09-14T00:00:00,No data
2005-09-15T00:00:00,No data
2005-09-16T00:00:00,No data
2005-09-17T00:00:00,No data
2005-09-18T00:00:00,No data
2005-09-19T00:00:00,No data
2005-09-20T00:00:00,No data
2005-09-21T00:00:00,No data
2005-09-22T00:00:00,No data
2005-09-23T00:00:00,No data
2005-09-24T00:00:00,No data
2005-09-25T00:00:00,No data
2005-09-26T00:00:00,No data
2005-09-27T00:00:00,No data
2005-09-28T00:00:00,No data
2005-09-29T00:00:00,No data
2005-09-30T00:00:00,No data
2005-10-01T00:00:00,No data
2005-10-02T00:00:00,No data
2005-10-03T00:00:00,No data
2005-10-04T00:00:00,No data
2005-10-05T00:00:00,No data
2005-10-06T00:00:00,No data
2005-10-07T00:00:00,No data
2005-10-08T00:00:00,No data
2005-10-09T00:00:00,No data
2005-10-10T00:00:00,No data
2005-10-11T00:00:00,No data
2005-10-12T00:00:00,No data
2005-10-13T00:00:00,No data
2005-10-14T00:00:00,No data
2005-10-15T00:00:00,No data
2005-10-16T00:00:00,No data
2005-10-17T00:00:00,No data
2005-10-18T00:00:00,No data
2005-10-19T00:00:00,No data
2005-10-20T00:00:00,No data
2005-10-21T00:00:00,No data
2005-10-22T00:00:00,No data
2005-10-23T00:00:00,No data
2005-10-24T00:00:00,No data
2005-10-25T00:00:00,No data
2005-10-26T00:00:00,7.178697586
2005-10-27T00:00:00,No data
2005-10-28T00:00:00,3.589348793
2005-10-29T00:00:00,3.589348793
2005-10-30T00:00:00,No data
2005-10-31T00:00:00,No data
2005-11-01T00:00:00,No data
2005-11-02T00:00:00,No data
2005-11-03T00:00:00,No data
2005-11-04T00:00:00,No data
2005-11-05T00:00:00,No data
2005-11-06T00:00:00,No data
2005-11-07T00:00:00,No data
2005-11-08T00:00:00,No data
2005-11-09T00:00:00,No data
2005-11-10T00:00:00,4.6692729
2005-11-11T00:00:00,2.953718185
2005-11-12T00:00:00,No data
2005-11-13T00:00:00,No data
2005-11-14T00:00:00,No data
2005-11-15T00:00:00,No data
2005-11-16T00:00:00,No data
2005-11-17T00:00:00,No data
2005-11-18T00:00:00,No data
2005-11-19T00:00:00,No data
2005-11-20T00:00:00,2.737904072
2005-11-21T00:00:00,No data
2005-11-22T00:00:00,No data
2005-11-23T00:00:00,5.511399269
2005-11-24T00:00:00,No data
2005-11-25T00:00:00,No data
2005-11-26T00:00:00,5.195111752
2005-11-27T00:00:00,7.792668343
2005-11-28T00:00:00,No data
2005-11-29T00:00:00,7.792668343
2005-11-30T00:00:00,5.195111752
2005-12-01T00:00:00,No data
2005-12-02T00:00:00,No data
2005-12-03T00:00:00,No data
2005-12-04T00:00:00,No data
2005-12-05T00:00:00,10.14543152
2005-12-06T00:00:00,No data
2005-12-07T00:00:00,No data
2005-12-08T00:00:00,9.609012604
2005-12-09T00:00:00,No data
2005-12-10T00:00:00,No data
2005-12-11T00:00:00,No data
2005-12-12T00:00:00,No data
2005-12-13T00:00:00,No data
2005-12-14T00:00:00,No data
2005-12-15T00:00:00,No data
2005-12-16T00:00:00,No data
2005-12-17T00:00:00,4.609742641
2005-12-18T00:00:00,9.219485283
2005-12-19T00:00:00,No data
2005-12-20T00:00:00,No data
2005-12-21T00:00:00,9.750424385
2005-12-22T00:00:00,No data
2005-12-23T00:00:00,No data
2005-12-24T00:00:00,4.875212193
2005-12-25T00:00:00,No data
2005-12-26T00:00:00,No data
2005-12-27T00:00:00,No data
2005-12-28T00:00:00,No data
2005-12-29T00:00:00,No data
2005-12-30T00:00:00,No data
2005-12-31T00:00:00,No data
2006-01-01T00:00:00,No data
2006-01-02T00:00:00,No data
2006-01-03T00:00:00,9.967711449
2006-01-04T00:00:00,No data
2006-01-05T00:00:00,No data
2006-01-06T00:00:00,No data
2006-01-07T00:00:00,5.461033821
2006-01-08T00:00:00,10.92206764
2006-01-09T00:00:00,32.76620483
2006-01-10T00:00:00,No data
2006-01-11T00:00:00,No data
2006-01-12T00:00:00,No data
2006-01-13T00:00:00,No data
2006-01-14T00:00:00,No data
2006-01-15T00:00:00,No data
2006-01-16T00:00:00,10.37176895
2006-01-17T00:00:00,No data
2006-01-18T00:00:00,No data
2006-01-19T00:00:00,No data
2006-01-20T00:00:00,No data
2006-01-21T00:00:00,No data
2006-01-22T00:00:00,No data
2006-01-23T00:00:00,20.59770012
2006-01-24T00:00:00,20.59770012
2006-01-25T00:00:00,No data
2006-01-26T00:00:00,8.562949181
2006-01-27T00:00:00,No data
2006-01-28T00:00:00,8.562949181
2006-01-29T00:00:00,17.12589836
2006-01-30T00:00:00,No data
2006-01-31T00:00:00,No data
2006-02-01T00:00:00,No data
2006-02-02T00:00:00,No data
2006-02-03T00:00:00,No data
2006-02-04T00:00:00,No data
2006-02-05T00:00:00,No data
2006-02-06T00:00:00,No data
2006-02-07T00:00:00,No data
2006-02-08T00:00:00,No data
2006-02-09T00:00:00,9.103092194
2006-02-10T00:00:00,18.20618439
2006-02-11T00:00:00,8.725956917
2006-02-12T00:00:00,4.362978458
2006-02-13T00:00:00,4.362978458
2006-02-14T00:00:00,4.362978458
2006-02-15T00:00:00,No data
2006-02-16T00:00:00,5.958251476
2006-02-17T00:00:00,No data
2006-02-18T00:00:00,No data
2006-02-19T00:00:00,No data
2006-02-20T00:00:00,5.958251476
2006-02-21T00:00:00,7.401525021
2006-02-22T00:00:00,3.70076251
2006-02-23T00:00:00,3.70076251
2006-02-24T00:00:00,No data
2006-02-25T00:00:00,7.401525021
2006-02-26T00:00:00,19.86664963
2006-02-27T00:00:00,4.966662407
2006-02-28T00:00:00,No data
2006-03-01T00:00:00,No data
2006-03-02T00:00:00,No data
2006-03-03T00:00:00,No data
2006-03-04T00:00:00,No data
2006-03-05T00:00:00,No data
2006-03-06T00:00:00,No data
2006-03-07T00:00:00,No data
2006-03-08T00:00:00,No data
2006-03-09T00:00:00,No data
2006-03-10T00:00:00,No data
2006-03-11T00:00:00,No data
2006-03-12T00:00:00,No data
2006-03-13T00:00:00,No data
2006-03-14T00:00:00,No data
2006-03-15T00:00:00,No data
2006-03-16T00:00:00,10.01897526
2006-03-17T00:00:00,10.01897526
2006-03-18T00:00:00,10.01897526
2006-03-19T00:00:00,10.01897526
2006-03-20T00:00:00,No data
2006-03-21T00:00:00,10.79805088
2006-03-22T00:00:00,10.79805088
2006-03-23T00:00:00,10.79805088
2006-03-24T00:00:00,No data
2006-03-25T00:00:00,No data
2006-03-26T00:00:00,No data
2006-03-27T00:00:00,17.12486649
2006-03-28T00:00:00,5.70828867
2006-03-29T00:00:00,No data
2006-03-30T00:00:00,No data
2006-03-31T00:00:00,No data
2006-04-01T00:00:00,No data
2006-04-02T00:00:00,No data
2006-04-03T00:00:00,No data
2006-04-04T00:00:00,No data
2006-04-05T00:00:00,No data
2006-04-06T00:00:00,No data
2006-04-07T00:00:00,No data
2006-04-08T00:00:00,No data
2006-04-09T00:00:00,No data
2006-04-10T00:00:00,7.008930683
2006-04-11T00:00:00,No data
2006-04-12T00:00:00,No data
2006-04-13T00:00:00,No data
2006-04-14T00:00:00,No data
2006-04-15T00:00:00,No data
2006-04-16T00:00:00,No data
2006-04-17T00:00:00,No data
2006-04-18T00:00:00,No data
2006-04-19T00:00:00,No data
2006-04-20T00:00:00,No data
2006-04-21T00:00:00,No data
2006-04-22T00:00:00,No data
2006-04-23T00:00:00,4.984260082
2006-04-24T00:00:00,No data
2006-04-25T00:00:00,No data
2006-04-26T00:00:00,No data
2006-04-27T00:00:00,No data
2006-04-28T00:00:00,No data
2006-04-29T00:00:00,No data
2006-04-30T00:00:00,No data
2006-05-01T00:00:00,2.144743204
2006-05-02T00:00:00,3.954369545
2006-05-03T00:00:00,No data
2006-05-04T00:00:00,No data
2006-05-05T00:00:00,No data
2006-05-06T00:00:00,No data
2006-05-07T00:00:00,No data
2006-05-08T00:00:00,No data
2006-05-09T00:00:00,No data
2006-05-10T00:00:00,No data
2006-05-11T00:00:00,No data
2006-05-12T00:00:00,No data
2006-05-13T00:00:00,No data
2006-05-14T00:00:00,No data
2006-05-15T00:00:00,No data
2006-05-16T00:00:00,No data
2006-05-17T00:00:00,No data
2006-05-18T00:00:00,No data
2006-05-19T00:00:00,No data
2006-05-20T00:00:00,No data
2006-05-21T00:00:00,No data
2006-05-22T00:00:00,No data
2006-05-23T00:00:00,No data
2006-05-24T00:00:00,No data
2006-05-25T00:00:00,No data
2006-05-26T00:00:00,No data
2006-05-27T00:00:00,No data
2006-05-28T00:00:00,No data
2006-05-29T00:00:00,No data
2006-05-30T00:00:00,No data
2006-05-31T00:00:00,No data
2006-06-01T00:00:00,No data
2006-06-02T00:00:00,No data
2006-06-03T00:00:00,No data
2006-06-04T00:00:00,No data
2006-06-05T00:00:00,No data
2006-06-06T00:00:00,No data
2006-06-07T00:00:00,No data
2006-06-08T00:00:00,No data
2006-06-09T00:00:00,No data
2006-06-10T00:00:00,No data
2006-06-11T00:00:00,No data
2006-06-12T00:00:00,No data
2006-06-13T00:00:00,No data
2006-06-14T00:00:00,No data
2006-06-15T00:00:00,No data
2006-06-16T00:00:00,No data
2006-06-17T00:00:00,No data
2006-06-18T00:00:00,No data
2006-06-19T00:00:00,No data
2006-06-20T00:00:00,No data
2006-06-21T00:00:00,No data
2006-06-22T00:00:00,No data
2006-06-23T00:00:00,No data
2006-06-24T00:00:00,No data
2006-06-25T00:00:00,No data
2006-06-26T00:00:00,No data
2006-06-27T00:00:00,No data
2006-06-28T00:00:00,No data
2006-06-29T00:00:00,No data
2006-06-30T00:00:00,No data
2006-07-01T00:00:00,No data
2006-07-02T00:00:00,No data
2006-07-03T00:00:00,No data
2006-07-04T00:00:00,No data
2006-07-05T00:00:00,No data
2006-07-06T00:00:00,No data
2006-07-07T00:00:00,No data
2006-07-08T00:00:00,No data
2006-07-09T00:00:00,No data
2006-07-10T00:00:00,No data
2006-07-11T00:00:00,No data
2006-07-12T00:00:00,No data
2006-07-13T00:00:00,No data
2006-07-14T00:00:00,No data
2006-07-15T00:00:00,No data
2006-07-16T00:00:00,No data
2006-07-17T00:00:00,No data
2006-07-18T00:00:00,No data
2006-07-19T00:00:00,No data
2006-07-20T00:00:00,No data
2006-07-21T00:00:00,No data
2006-07-22T00:00:00,No data
2006-07-23T00:00:00,No data
2006-07-24T00:00:00,No data
2006-07-25T00:00:00,No data
2006-07-26T00:00:00,No data
2006-07-27T00:00:00,No data
2006-07-28T00:00:00,No data
2006-07-29T00:00:00,No data
2006-07-30T00:00:00,No data
2006-07-31T00:00:00,No data
2006-08-01T00:00:00,No data
2006-08-02T00:00:00,No data
2006-08-03T00:00:00,No data
2006-08-04T00:00:00,No data
2006-08-05T00:00:00,No data
2006-08-06T00:00:00,No data
2006-08-07T00:00:00,No data
2006-08-08T00:00:00,No data
2006-08-09T00:00:00,No data
2006-08-10T00:00:00,No data
2006-08-11T00:00:00,No data
2006-08-12T00:00:00,No data
2006-08-13T00:00:00,No data
2006-08-14T00:00:00,No data
2006-08-15T00:00:00,No data
2006-08-16T00:00:00,No data
2006-08-17T00:00:00,No data
2006-08-18T00:00:00,No data
2006-08-19T00:00:00,No data
2006-08-20T00:00:00,No data
2006-08-21T00:00:00,No data
2006-08-22T00:00:00,No data
2006-08-23T00:00:00,No data
2006-08-24T00:00:00,No data
2006-08-25T00:00:00,No data
2006-08-26T00:00:00,No data
2006-08-27T00:00:00,No data
2006-08-28T00:00:00,No data
2006-08-29T00:00:00,No data
2006-08-30T00:00:00,No data
2006-08-31T00:00:00,No data
2006-09-01T00:00:00,No data
2006-09-02T00:00:00,No data
2006-09-03T00:00:00,No data
2006-09-04T00:00:00,No data
2006-09-05T00:00:00,3.275011778
2006-09-06T00:00:00,No data
2006-09-07T00:00:00,No data
2006-09-08T00:00:00,No data
2006-09-09T00:00:00,No data
2006-09-10T00:00:00,No data
2006-09-11T00:00:00,No data
2006-09-12T00:00:00,No data
2006-09-13T00:00:00,No data
2006-09-14T00:00:00,No data
2006-09-15T00:00:00,No data
2006-09-16T00:00:00,No data
2006-09-17T00:00:00,2.30610466
2006-09-18T00:00:00,No data
2006-09-19T00:00:00,No data
2006-09-20T00:00:00,No data
2006-09-21T00:00:00,No data
2006-09-22T00:00:00,No data
2006-09-23T00:00:00,No data
2006-09-24T00:00:00,No data
2006-09-25T00:00:00,No data
2006-09-26T00:00:00,No data
2006-09-27T00:00:00,No data
2006-09-28T00:00:00,No data
2006-09-29T00:00:00,No data
2006-09-30T00:00:00,No data
2006-10-01T00:00:00,No data
2006-10-02T00:00:00,No data
2006-10-03T00:00:00,No data
2006-10-04T00:00:00,No data
2006-10-05T00:00:00,No data
2006-10-06T00:00:00,5.06186533
2006-10-07T00:00:00,No data
2006-10-08T00:00:00,No data
2006-10-09T00:00:00,2.530932665
2006-10-10T00:00:00,No data
2006-10-11T00:00:00,No data
2006-10-12T00:00:00,No data
2006-10-13T00:00:00,No data
2006-10-14T00:00:00,No data
2006-10-15T00:00:00,No data
2006-10-16T00:00:00,3.037507296
2006-10-17T00:00:00,No data
2006-10-18T00:00:00,3.037507296
2006-10-19T00:00:00,9.112522125
2006-10-20T00:00:00,No data
2006-10-21T00:00:00,No data
2006-10-22T00:00:00,3.956954002
2006-10-23T00:00:00,No data
2006-10-24T00:00:00,No data
2006-10-25T00:00:00,No data
2006-10-26T00:00:00,No data
2006-10-27T00:00:00,No data
2006-10-28T00:00:00,No data
2006-10-29T00:00:00,No data
2006-10-30T00:00:00,No data
2006-10-31T00:00:00,No data
2006-11-01T00:00:00,4.048070908
2006-11-02T00:00:00,2.024035454
2006-11-03T00:00:00,No data
2006-11-04T00:00:00,2.024035454
2006-11-05T00:00:00,No data
2006-11-06T00:00:00,No data
2006-11-07T00:00:00,No data
2006-11-08T00:00:00,No data
2006-11-09T00:00:00,No data
2006-11-10T00:00:00,No data
2006-11-11T00:00:00,No data
2006-11-12T00:00:00,9.297860146
2006-11-13T00:00:00,3.099286795
2006-11-14T00:00:00,No data
2006-11-15T00:00:00,No data
2006-11-16T00:00:00,No data
2006-11-17T00:00:00,No data
2006-11-18T00:00:00,No data
2006-11-19T00:00:00,No data
2006-11-20T00:00:00,No data
2006-11-21T00:00:00,3.442281961
2006-11-22T00:00:00,3.442281961
2006-11-23T00:00:00,3.442281961
2006-11-24T00:00:00,No data
2006-11-25T00:00:00,No data
2006-11-26T00:00:00,No data
2006-11-27T00:00:00,No data
2006-11-28T00:00:00,4.048034668
2006-11-29T00:00:00,No data
2006-11-30T00:00:00,No data
2006-12-01T00:00:00,No data
2006-12-02T00:00:00,4.379256248
2006-12-03T00:00:00,No data
2006-12-04T00:00:00,No data
2006-12-05T00:00:00,No data
2006-12-06T00:00:00,No data
2006-12-07T00:00:00,No data
2006-12-08T00:00:00,2.712668896
2006-12-09T00:00:00,2.712668896
2006-12-10T00:00:00,No data
2006-12-11T00:00:00,No data
2006-12-12T00:00:00,No data
2006-12-13T00:00:00,No data
2006-12-14T00:00:00,No data
2006-12-15T00:00:00,No data
2006-12-16T00:00:00,No data
2006-12-17T00:00:00,1.842275739
2006-12-18T00:00:00,7.369102955
2006-12-19T00:00:00,3.684551477
2006-12-20T00:00:00,1.842275739
2006-12-21T00:00:00,No data
2006-12-22T00:00:00,No data
2006-12-23T00:00:00,No data
2006-12-24T00:00:00,No data
2006-12-25T00:00:00,12.45614719
2006-12-26T00:00:00,5.447740555
2006-12-27T00:00:00,No data
2006-12-28T00:00:00,No data
2006-12-29T00:00:00,16.34322166
2006-12-30T00:00:00,16.34322166
2006-12-31T00:00:00,No data
2007-01-01T00:00:00,No data
2007-01-02T00:00:00,No data
2007-01-03T00:00:00,No data
2007-01-04T00:00:00,No data
2007-01-05T00:00:00,No data
2007-01-06T00:00:00,No data
2007-01-07T00:00:00,No data
2007-01-08T00:00:00,No data
2007-01-09T00:00:00,No data
2007-01-10T00:00:00,No data
2007-01-11T00:00:00,No data
2007-01-12T00:00:00,No data
2007-01-13T00:00:00,6.817872047
2007-01-14T00:00:00,6.817872047
2007-01-15T00:00:00,No data
2007-01-16T00:00:00,3.284761906
2007-01-17T00:00:00,3.284761906
2007-01-18T00:00:00,No data
2007-01-19T00:00:00,No data
2007-01-20T00:00:00,No data
2007-01-21T00:00:00,No data
2007-01-22T00:00:00,No data
2007-01-23T00:00:00,No data
2007-01-24T00:00:00,No data
2007-01-25T00:00:00,No data
2007-01-26T00:00:00,No data
2007-01-27T00:00:00,4.015508175
2007-01-28T00:00:00,No data
2007-01-29T00:00:00,No data
2007-01-30T00:00:00,No data
2007-01-31T00:00:00,No data
2007-02-01T00:00:00,4.458055496
2007-02-02T00:00:00,No data
2007-02-03T00:00:00,No data
2007-02-04T00:00:00,No data
2007-02-05T00:00:00,No data
2007-02-06T00:00:00,No data
2007-02-07T00:00:00,No data
2007-02-08T00:00:00,No data
2007-02-09T00:00:00,No data
2007-02-10T00:00:00,18.55744743
2007-02-11T00:00:00,No data
